Precision,Recall
0.3944223107569721,1.0
0.39461883408071746,1.0
0.3948155533399801,1.0
0.3950124688279302,1.0
0.39520958083832336,1.0
0.39540688966550175,1.0
0.3956043956043956,1.0
0.39580209895052476,1.0
0.396,1.0
0.39619809904952474,1.0
0.3963963963963964,1.0
0.39659489233850775,1.0
0.3967935871743487,1.0
0.3969924812030075,1.0
0.3971915747241725,1.0
0.39739086803813345,1.0
0.39759036144578314,1.0
0.39779005524861877,1.0
0.39798994974874374,1.0
0.39819004524886875,1.0
0.3983903420523139,1.0
0.3985908404630096,1.0
0.3987915407854985,1.0
0.39899244332493705,1.0
0.39919354838709675,1.0
0.39939485627836613,1.0
0.39959636730575177,1.0
0.39979808177688037,1.0
0.4,1.0
0.40020212228398183,1.0
0.40040444893832156,1.0
0.4006069802731411,1.0
0.4008097165991903,1.0
0.4010126582278481,1.0
0.4012158054711246,1.0
0.40141915864166244,1.0
0.40162271805273836,1.0
0.4018264840182648,1.0
0.4020304568527919,1.0
0.4022346368715084,1.0
0.4024390243902439,1.0
0.40264361972547025,1.0
0.40284842319430314,1.0
0.4030534351145038,1.0
0.40325865580448067,1.0
0.4034640855832909,1.0
0.4036697247706422,1.0
0.4038755736868944,1.0
0.40408163265306124,1.0
0.40428790199081166,1.0
0.4044943820224719,1.0
0.4047010730710271,1.0
0.4049079754601227,1.0
0.4051150895140665,1.0
0.4053224155578301,1.0
0.4055299539170507,1.0
0.4057377049180328,1.0
0.40594566888774986,1.0
0.40615384615384614,1.0
0.40636223704463825,1.0
0.406570841889117,1.0
0.4067796610169492,1.0
0.40698869475847893,1.0
0.4071979434447301,1.0
0.4074074074074074,1.0
0.4076170869788986,1.0
0.407826982492276,1.0
0.4080370942812983,1.0
0.40824742268041236,1.0
0.40845796802475504,1.0
0.4086687306501548,1.0
0.4088797108931337,1.0
0.4090909090909091,1.0
0.40930232558139534,1.0
0.4095139607032058,1.0
0.4097258147956544,1.0
0.40993788819875776,1.0
0.41015018125323666,1.0
0.41036269430051814,1.0
0.4105754276827372,1.0
0.4107883817427386,1.0
0.4110015568240789,1.0
0.411214953271028,1.0
0.4114285714285714,1.0
0.41164241164241167,1.0
0.4118564742589704,1.0
0.4120707596253902,1.0
0.4122852680895367,1.0
0.4125,1.0
0.41271495570609695,1.0
0.4129301355578728,1.0
0.4131455399061033,1.0
0.4133611691022965,1.0
0.4135770234986945,1.0
0.41379310344827586,1.0
0.41400940930475694,1.0
0.41422594142259417,1.0
0.41444270015698587,1.0
0.41465968586387436,1.0
0.4148768988999476,1.0
0.41509433962264153,1.0
0.4153120083901416,1.0
0.4155299055613851,1.0
0.415748031496063,1.0
0.41596638655462187,1.0
0.4161849710982659,1.0
0.416403785488959,1.0
0.41662283008942663,1.0
0.4168421052631579,1.0
0.41706161137440756,1.0
0.4172813487881981,1.0
0.4175013178703216,1.0
0.4177215189873418,1.0
0.4179419525065963,1.0
0.41816261879619854,1.0
0.4183835182250396,1.0
0.4186046511627907,1.0
0.4188260179799048,1.0
0.41904761904761906,1.0
0.41926945473795657,1.0
0.4194915254237288,1.0
0.41971383147853736,1.0
0.41993637327677624,1.0
0.42015915119363395,1.0
0.42038216560509556,1.0
0.4206054168879448,1.0
0.4208289054197662,1.0
0.42105263157894735,1.0
0.42127659574468085,1.0
0.42150079829696646,1.0
0.4217252396166134,1.0
0.4219499200852424,1.0
0.42217484008528783,1.0
0.4224,1.0
0.4226254002134472,1.0
0.4228510411105179,1.0
0.4230769230769231,1.0
0.4233030464991983,1.0
0.4235294117647059,1.0
0.42375601926163725,1.0
0.42398286937901497,1.0
0.42420996250669524,1.0
0.42443729903536975,1.0
0.4246648793565684,1.0
0.4248927038626609,1.0
0.4251207729468599,1.0
0.4253490870032223,1.0
0.42557764642665236,1.0
0.4258064516129032,1.0
0.4260355029585799,1.0
0.426264800861141,1.0
0.42649434571890144,1.0
0.4267241379310345,1.0
0.4269541778975741,1.0
0.42718446601941745,1.0
0.42741500269832705,1.0
0.42764578833693306,1.0
0.42787682333873583,1.0
0.4281081081081081,1.0
0.4283396430502975,1.0
0.42857142857142855,1.0
0.4288034650785057,1.0
0.42903575297941493,1.0
0.4292682926829268,1.0
0.42950108459869846,1.0
0.42973412913727616,1.0
0.42996742671009774,1.0
0.43020097772949484,1.0
0.43043478260869567,1.0
0.43066884176182707,1.0
0.4309031556039173,1.0
0.4311377245508982,1.0
0.43137254901960786,1.0
0.4316076294277929,1.0
0.4318429661941112,1.0
0.4320785597381342,1.0
0.43231441048034935,1.0
0.4325505188421628,1.0
0.43278688524590164,1.0
0.4330235101148168,1.0
0.43326039387308535,1.0
0.43349753694581283,1.0
0.43373493975903615,1.0
0.43397260273972604,1.0
0.4342105263157895,1.0
0.4344487109160724,1.0
0.43468715697036225,1.0
0.43492586490939045,1.0
0.4351648351648352,1.0
0.4354040681693238,1.0
0.43564356435643564,1.0
0.43588332416070447,1.0
0.43612334801762115,1.0
0.43636363636363634,1.0
0.43660418963616315,1.0
0.4368450082735797,1.0
0.4370860927152318,1.0
0.43732744340143564,1.0
0.4375690607734807,1.0
0.43781094527363185,1.0
0.43805309734513276,1.0
0.43829551743220807,1.0
0.43853820598006643,1.0
0.43878116343490303,1.0
0.43902439024390244,1.0
0.43926788685524126,1.0
0.43951165371809103,1.0
0.43975569128262076,1.0
0.44,1.0
0.4402445803224013,1.0
0.44048943270300334,1.0
0.44073455759599334,1.0
0.44097995545657015,1.0
0.44122562674094706,1.0
0.4414715719063545,1.0
0.44171779141104295,1.0
0.4419642857142857,1.0
0.44221105527638194,1.0
0.4424581005586592,1.0
0.4427054220234768,1.0
0.4429530201342282,1.0
0.4432008953553441,1.0
0.44344904815229563,1.0
0.4436974789915966,1.0
0.4439461883408072,1.0
0.4441951766685362,1.0
0.4444444444444444,1.0
0.4446939921392476,1.0
0.4449438202247191,1.0
0.4451939291736931,1.0
0.4454443194600675,1.0
0.445694991558807,1.0
0.44594594594594594,1.0
0.4461971830985916,1.0
0.4464487034949267,1.0
0.4467005076142132,1.0
0.4469525959367946,1.0
0.4472049689440994,1.0
0.44745762711864406,1.0
0.44771057094403616,1.0
0.4479638009049774,1.0
0.44821731748726656,1.0
0.44847112117780297,1.0
0.44872521246458924,1.0
0.4489795918367347,1.0
0.4492342597844583,1.0
0.44948921679909193,1.0
0.4497444633730835,1.0
0.45,1.0
0.450255827174531,1.0
0.45051194539249145,1.0
0.45076835515082525,1.0
0.4510250569476082,1.0
0.4512820512820513,1.0
0.45153933865450396,1.0
0.4517969195664575,1.0
0.4520547945205479,1.0
0.4523129640205597,1.0
0.45257142857142857,1.0
0.4528301886792453,1.0
0.45308924485125857,1.0
0.45334859759587864,1.0
0.4536082474226804,1.0
0.45386819484240687,1.0
0.4541284403669725,1.0
0.45438898450946646,1.0
0.45464982778415614,1.0
0.4549109707064905,1.0
0.45517241379310347,1.0
0.45543415756181715,1.0
0.45569620253164556,1.0
0.45595854922279794,1.0
0.45622119815668205,1.0
0.4564841498559078,1.0
0.45674740484429066,1.0
0.4570109636468552,1.0
0.45727482678983833,1.0
0.45753899480069327,1.0
0.4578034682080925,1.0
0.45806824754193176,1.0
0.4583333333333333,1.0
0.4585987261146497,1.0
0.45886442641946695,1.0
0.4591304347826087,1.0
0.4593967517401392,1.0
0.4596633778293674,1.0
0.45993031358885017,1.0
0.4601975595583963,1.0
0.4604651162790698,1.0
0.4607329842931937,1.0
0.4610011641443539,1.0
0.46126965637740247,1.0
0.46153846153846156,1.0
0.4618075801749271,1.0
0.4620770128354726,1.0
0.46234676007005254,1.0
0.46261682242990654,1.0
0.4628872004675628,1.0
0.4631578947368421,1.0
0.46342890579286133,1.0
0.4637002341920375,1.0
0.46397188049209137,1.0
0.4642438452520516,1.0
0.4645161290322581,1.0
0.4647887323943662,1.0
0.46506165590135057,1.0
0.46533490011750883,1.0
0.4656084656084656,1.0
0.46588235294117647,1.0
0.46615656268393174,1.0
0.4664310954063604,1.0
0.4667059516794343,1.0
0.4669811320754717,1.0
0.4672566371681416,1.0
0.4675324675324675,1.0
0.4678086237448317,1.0
0.46808510638297873,1.0
0.4683619160260201,1.0
0.4686390532544379,1.0
0.4689165186500888,1.0
0.46919431279620855,1.0
0.46947243627741553,1.0
0.4697508896797153,1.0
0.47002967359050446,1.0
0.47030878859857483,1.0
0.47058823529411764,1.0
0.4708680142687277,1.0
0.4711481261154075,1.0
0.4714285714285714,1.0
0.47170935080405,1.0
0.4719904648390942,1.0
0.47227191413237923,1.0
0.47255369928400953,1.0
0.4728358208955224,1.0
0.4731182795698925,1.0
0.4734010759115362,1.0
0.47368421052631576,1.0
0.473967684021544,1.0
0.474251497005988,1.0
0.4745356500898742,1.0
0.4748201438848921,1.0
0.4751049790041992,1.0
0.47539015606242496,1.0
0.4756756756756757,1.0
0.47596153846153844,1.0
0.476247745039086,1.0
0.47653429602888087,1.0
0.4768211920529801,1.0
0.4771084337349398,1.0
0.47739602169981915,1.0
0.4776839565741858,1.0
0.4779722389861195,1.0
0.4782608695652174,1.0
0.47854984894259817,1.0
0.4788391777509069,1.0
0.4791288566243194,1.0
0.4794188861985472,1.0
0.47970926711084194,1.0
0.48,1.0
0.4802910855063675,1.0
0.48058252427184467,1.0
0.4808743169398907,1.0
0.48116646415552855,1.0
0.48145896656534953,1.0
0.48175182481751827,1.0
0.48204503956177724,1.0
0.4823386114494519,1.0
0.4826325411334552,1.0
0.48292682926829267,1.0
0.48322147651006714,1.0
0.4835164835164835,1.0
0.483811850946854,1.0
0.4841075794621027,1.0
0.48440366972477067,1.0
0.4847001223990208,1.0
0.484996938150643,1.0
0.4852941176470588,1.0
0.4855916615573268,1.0
0.48588957055214727,1.0
0.4861878453038674,1.0
0.4864864864864865,1.0
0.48678549477566074,1.0
0.4870848708487085,1.0
0.48738461538461536,1.0
0.4876847290640394,1.0
0.4879852125693161,1.0
0.4882860665844636,1.0
0.48858729179518817,1.0
0.4888888888888889,1.0
0.4891908585546634,1.0
0.4894932014833127,1.0
0.4897959183673469,1.0
0.4900990099009901,1.0
0.4904024767801858,1.0
0.49070631970260226,1.0
0.49101053936763794,1.0
0.4913151364764268,1.0
0.49162011173184356,1.0
0.4919254658385093,1.0
0.49223119950279676,1.0
0.4925373134328358,1.0
0.492843808338519,1.0
0.4931506849315068,1.0
0.4934579439252336,1.0
0.4937655860349127,1.0
0.4940736119775421,1.0
0.4943820224719101,1.0
0.4946908182386009,1.0
0.495,1.0
0.49530956848030017,1.0
0.4956195244055069,1.0
0.49592986850344395,1.0
0.49624060150375937,1.0
0.496551724137931,1.0
0.4968632371392723,1.0
0.4971751412429379,1.0
0.49748743718592964,1.0
0.49780012570710247,1.0
0.4981132075471698,1.0
0.4984266834487099,1.0
0.4987405541561713,1.0
0.499054820415879,1.0
0.49936948297604034,1.0
0.49968454258675077,1.0
0.5,1.0
0.5003158559696779,1.0
0.5006321112515802,1.0
0.5009487666034156,1.0
0.5012658227848101,1.0
0.5015832805573147,1.0
0.5019011406844106,1.0
0.5022194039315155,1.0
0.5025380710659898,1.0
0.5028571428571429,1.0
0.5031766200762389,1.0
0.5034965034965035,1.0
0.5038167938931297,1.0
0.5041374920432845,1.0
0.5044585987261146,1.0
0.5047801147227533,1.0
0.5051020408163265,1.0
0.5054243777919591,1.0
0.5057471264367817,1.0
0.5060702875399361,1.0
