Method,Precision,Recall
deepforest,0.9341825902335457,0.5555555555555556
deepforest,0.9340425531914893,0.5542929292929293
deepforest,0.9339019189765458,0.553030303030303
deepforest,0.9337606837606838,0.5517676767676768
deepforest,0.9336188436830836,0.5505050505050505
deepforest,0.9334763948497854,0.5492424242424242
deepforest,0.9354838709677419,0.5492424242424242
deepforest,0.9353448275862069,0.547979797979798
deepforest,0.937365010799136,0.547979797979798
deepforest,0.9372294372294372,0.5467171717171717
deepforest,0.9370932754880694,0.5454545454545454
deepforest,0.9369565217391305,0.5441919191919192
deepforest,0.9368191721132898,0.5429292929292929
deepforest,0.9366812227074236,0.5416666666666666
deepforest,0.936542669584245,0.5404040404040404
deepforest,0.9364035087719298,0.5391414141414141
deepforest,0.9384615384615385,0.5391414141414141
deepforest,0.9383259911894273,0.5378787878787878
deepforest,0.9381898454746137,0.5366161616161617
deepforest,0.9402654867256637,0.5366161616161617
deepforest,0.9401330376940134,0.5353535353535354
deepforest,0.94,0.5340909090909091
deepforest,0.9398663697104677,0.5328282828282829
deepforest,0.9419642857142857,0.5328282828282829
deepforest,0.941834451901566,0.5315656565656566
deepforest,0.9417040358744395,0.5303030303030303
deepforest,0.9415730337078652,0.5290404040404041
deepforest,0.9414414414414415,0.5277777777777778
deepforest,0.9413092550790068,0.5265151515151515
deepforest,0.9411764705882353,0.5252525252525253
deepforest,0.9410430839002267,0.523989898989899
deepforest,0.9409090909090909,0.5227272727272727
deepforest,0.9407744874715261,0.5214646464646465
deepforest,0.9406392694063926,0.5202020202020202
deepforest,0.9405034324942791,0.5189393939393939
deepforest,0.9403669724770642,0.5176767676767676
deepforest,0.9402298850574713,0.5164141414141414
deepforest,0.9400921658986175,0.5151515151515151
deepforest,0.9399538106235565,0.5138888888888888
deepforest,0.9398148148148148,0.5126262626262627
deepforest,0.9396751740139211,0.5113636363636364
deepforest,0.9395348837209302,0.51010101010101
deepforest,0.9393939393939394,0.5088383838383839
deepforest,0.9392523364485982,0.5075757575757576
deepforest,0.9391100702576113,0.5063131313131313
deepforest,0.9413145539906104,0.5063131313131313
deepforest,0.9411764705882353,0.5050505050505051
deepforest,0.9410377358490566,0.5037878787878788
deepforest,0.9408983451536643,0.5025252525252525
deepforest,0.9407582938388626,0.5012626262626263
deepforest,0.9406175771971497,0.5
deepforest,0.9404761904761905,0.49873737373737376
deepforest,0.9403341288782816,0.49747474747474746
deepforest,0.9401913875598086,0.4962121212121212
deepforest,0.9400479616306955,0.494949494949495
deepforest,0.9423076923076923,0.494949494949495
deepforest,0.9421686746987952,0.4936868686868687
deepforest,0.9420289855072463,0.49242424242424243
deepforest,0.9418886198547215,0.4911616161616162
deepforest,0.941747572815534,0.4898989898989899
deepforest,0.9416058394160584,0.48863636363636365
deepforest,0.9414634146341463,0.48737373737373735
deepforest,0.941320293398533,0.4861111111111111
deepforest,0.9411764705882353,0.48484848484848486
deepforest,0.9434889434889435,0.48484848484848486
deepforest,0.9433497536945813,0.48358585858585856
deepforest,0.9432098765432099,0.4823232323232323
deepforest,0.943069306930693,0.4810606060606061
deepforest,0.9429280397022333,0.4797979797979798
deepforest,0.945273631840796,0.4797979797979798
deepforest,0.9476309226932669,0.4797979797979798
deepforest,0.95,0.4797979797979798
deepforest,0.949874686716792,0.47853535353535354
deepforest,0.949748743718593,0.4772727272727273
deepforest,0.9496221662468514,0.476010101010101
deepforest,0.9494949494949495,0.47474747474747475
deepforest,0.9493670886075949,0.4734848484848485
deepforest,0.949238578680203,0.4722222222222222
deepforest,0.9491094147582697,0.47095959595959597
deepforest,0.9489795918367347,0.4696969696969697
deepforest,0.948849104859335,0.4684343434343434
deepforest,0.9487179487179487,0.4671717171717172
deepforest,0.9485861182519281,0.4659090909090909
deepforest,0.9510309278350515,0.4659090909090909
deepforest,0.9509043927648578,0.46464646464646464
deepforest,0.9507772020725389,0.4633838383838384
deepforest,0.9506493506493506,0.4621212121212121
deepforest,0.9505208333333334,0.46085858585858586
deepforest,0.9503916449086162,0.4595959595959596
deepforest,0.9502617801047121,0.4583333333333333
deepforest,0.9501312335958005,0.45707070707070707
deepforest,0.95,0.45580808080808083
deepforest,0.9498680738786279,0.45454545454545453
deepforest,0.9497354497354498,0.4532828282828283
deepforest,0.9496021220159151,0.45202020202020204
deepforest,0.949468085106383,0.45075757575757575
deepforest,0.9493333333333334,0.4494949494949495
deepforest,0.9491978609625669,0.44823232323232326
deepforest,0.9490616621983914,0.44696969696969696
deepforest,0.9489247311827957,0.4457070707070707
deepforest,0.9487870619946092,0.4444444444444444
deepforest,0.9486486486486486,0.4431818181818182
deepforest,0.948509485094851,0.44191919191919193
deepforest,0.9483695652173914,0.44065656565656564
deepforest,0.9482288828337875,0.4393939393939394
deepforest,0.9480874316939891,0.43813131313131315
deepforest,0.947945205479452,0.43686868686868685
deepforest,0.9478021978021978,0.4356060606060606
deepforest,0.9476584022038568,0.43434343434343436
deepforest,0.9475138121546961,0.43308080808080807
deepforest,0.9473684210526315,0.4318181818181818
deepforest,0.9472222222222222,0.4305555555555556
deepforest,0.947075208913649,0.4292929292929293
deepforest,0.946927374301676,0.42803030303030304
deepforest,0.9467787114845938,0.42676767676767674
deepforest,0.9466292134831461,0.4255050505050505
deepforest,0.9464788732394366,0.42424242424242425
deepforest,0.9463276836158192,0.42297979797979796
deepforest,0.9461756373937678,0.4217171717171717
deepforest,0.9488636363636364,0.4217171717171717
deepforest,0.9487179487179487,0.42045454545454547
deepforest,0.9485714285714286,0.41919191919191917
deepforest,0.9484240687679083,0.41792929292929293
deepforest,0.9511494252873564,0.41792929292929293
deepforest,0.9510086455331412,0.4166666666666667
deepforest,0.9508670520231214,0.4154040404040404
deepforest,0.9507246376811594,0.41414141414141414
deepforest,0.9505813953488372,0.4128787878787879
deepforest,0.9504373177842566,0.4116161616161616
deepforest,0.9502923976608187,0.41035353535353536
deepforest,0.9501466275659824,0.4090909090909091
deepforest,0.9529411764705882,0.4090909090909091
deepforest,0.9528023598820059,0.4078282828282828
deepforest,0.9526627218934911,0.4065656565656566
deepforest,0.9525222551928784,0.4053030303030303
deepforest,0.9523809523809523,0.40404040404040403
deepforest,0.9522388059701492,0.4027777777777778
deepforest,0.9520958083832335,0.4015151515151515
deepforest,0.9519519519519519,0.40025252525252525
deepforest,0.9548192771084337,0.40025252525252525
deepforest,0.9546827794561934,0.398989898989899
deepforest,0.9545454545454546,0.3977272727272727
deepforest,0.9544072948328267,0.39646464646464646
deepforest,0.9542682926829268,0.3952020202020202
deepforest,0.9541284403669725,0.3939393939393939
deepforest,0.9539877300613497,0.3926767676767677
deepforest,0.9538461538461539,0.39141414141414144
deepforest,0.9537037037037037,0.39015151515151514
deepforest,0.9535603715170279,0.3888888888888889
deepforest,0.953416149068323,0.38762626262626265
deepforest,0.9532710280373832,0.38636363636363635
deepforest,0.953125,0.3851010101010101
deepforest,0.9561128526645768,0.3851010101010101
deepforest,0.9591194968553459,0.3851010101010101
deepforest,0.9589905362776026,0.3838383838383838
deepforest,0.9588607594936709,0.38257575757575757
deepforest,0.9587301587301588,0.3813131313131313
deepforest,0.9585987261146497,0.380050505050505
deepforest,0.9584664536741214,0.3787878787878788
deepforest,0.9583333333333334,0.37752525252525254
deepforest,0.9614147909967846,0.37752525252525254
deepforest,0.9612903225806452,0.37626262626262624
deepforest,0.9611650485436893,0.375
deepforest,0.961038961038961,0.37373737373737376
deepforest,0.9609120521172638,0.37247474747474746
deepforest,0.9607843137254902,0.3712121212121212
deepforest,0.9606557377049181,0.369949494949495
deepforest,0.9605263157894737,0.3686868686868687
deepforest,0.9603960396039604,0.36742424242424243
deepforest,0.9602649006622517,0.3661616161616162
deepforest,0.9601328903654485,0.3648989898989899
deepforest,0.96,0.36363636363636365
deepforest,0.959866220735786,0.36237373737373735
deepforest,0.959731543624161,0.3611111111111111
deepforest,0.9595959595959596,0.35984848484848486
deepforest,0.9594594594594594,0.35858585858585856
deepforest,0.9593220338983051,0.3573232323232323
deepforest,0.9591836734693877,0.3560606060606061
deepforest,0.962457337883959,0.3560606060606061
deepforest,0.9623287671232876,0.3547979797979798
deepforest,0.9621993127147767,0.35353535353535354
deepforest,0.9620689655172414,0.3522727272727273
deepforest,0.9619377162629758,0.351010101010101
deepforest,0.9618055555555556,0.34974747474747475
deepforest,0.9616724738675958,0.3484848484848485
deepforest,0.9615384615384616,0.3472222222222222
deepforest,0.9614035087719298,0.34595959595959597
deepforest,0.9612676056338029,0.3446969696969697
deepforest,0.9611307420494699,0.3434343434343434
deepforest,0.9609929078014184,0.3421717171717172
deepforest,0.9608540925266904,0.3409090909090909
deepforest,0.9607142857142857,0.33964646464646464
deepforest,0.9605734767025089,0.3383838383838384
deepforest,0.960431654676259,0.3371212121212121
deepforest,0.9602888086642599,0.33585858585858586
deepforest,0.9601449275362319,0.3345959595959596
deepforest,0.96,0.3333333333333333
deepforest,0.9635036496350365,0.3333333333333333
deepforest,0.9633699633699634,0.33207070707070707
deepforest,0.9632352941176471,0.33080808080808083
deepforest,0.9630996309963099,0.32954545454545453
deepforest,0.9629629629629629,0.3282828282828283
deepforest,0.9628252788104089,0.32702020202020204
deepforest,0.9626865671641791,0.32575757575757575
deepforest,0.9625468164794008,0.3244949494949495
deepforest,0.9624060150375939,0.32323232323232326
deepforest,0.9622641509433962,0.32196969696969696
deepforest,0.9621212121212122,0.3207070707070707
deepforest,0.9619771863117871,0.3194444444444444
deepforest,0.9618320610687023,0.3181818181818182
deepforest,0.9616858237547893,0.31691919191919193
deepforest,0.9615384615384616,0.31565656565656564
deepforest,0.9613899613899614,0.3143939393939394
deepforest,0.9612403100775194,0.31313131313131315
deepforest,0.9610894941634242,0.31186868686868685
deepforest,0.9609375,0.3106060606060606
deepforest,0.9607843137254902,0.30934343434343436
deepforest,0.9645669291338582,0.30934343434343436
deepforest,0.9644268774703557,0.30808080808080807
deepforest,0.9642857142857143,0.3068181818181818
deepforest,0.9641434262948207,0.3055555555555556
deepforest,0.964,0.3042929292929293
deepforest,0.9678714859437751,0.3042929292929293
deepforest,0.967741935483871,0.30303030303030304
deepforest,0.9676113360323887,0.30176767676767674
deepforest,0.967479674796748,0.3005050505050505
deepforest,0.9673469387755103,0.29924242424242425
deepforest,0.9713114754098361,0.29924242424242425
deepforest,0.9711934156378601,0.29797979797979796
deepforest,0.9710743801652892,0.2967171717171717
deepforest,0.970954356846473,0.29545454545454547
deepforest,0.9708333333333333,0.29419191919191917
deepforest,0.9707112970711297,0.29292929292929293
deepforest,0.9705882352941176,0.2916666666666667
deepforest,0.9704641350210971,0.2904040404040404
deepforest,0.9703389830508474,0.28914141414141414
deepforest,0.9702127659574468,0.2878787878787879
deepforest,0.9700854700854701,0.2866161616161616
deepforest,0.9699570815450643,0.28535353535353536
deepforest,0.9698275862068966,0.2840909090909091
deepforest,0.9696969696969697,0.2828282828282828
deepforest,0.9695652173913043,0.2815656565656566
deepforest,0.9694323144104804,0.2803030303030303
deepforest,0.9692982456140351,0.27904040404040403
deepforest,0.9691629955947136,0.2777777777777778
deepforest,0.9690265486725663,0.2765151515151515
deepforest,0.9688888888888889,0.27525252525252525
deepforest,0.96875,0.273989898989899
deepforest,0.968609865470852,0.2727272727272727
deepforest,0.972972972972973,0.2727272727272727
deepforest,0.9728506787330317,0.27146464646464646
deepforest,0.9727272727272728,0.2702020202020202
deepforest,0.9726027397260274,0.2689393939393939
deepforest,0.9724770642201835,0.2676767676767677
deepforest,0.9723502304147466,0.26641414141414144
deepforest,0.9722222222222222,0.26515151515151514
deepforest,0.9720930232558139,0.2638888888888889
deepforest,0.9719626168224299,0.26262626262626265
deepforest,0.971830985915493,0.26136363636363635
deepforest,0.9716981132075472,0.2601010101010101
deepforest,0.9715639810426541,0.2588383838383838
deepforest,0.9714285714285714,0.25757575757575757
deepforest,0.9712918660287081,0.2563131313131313
deepforest,0.9711538461538461,0.255050505050505
deepforest,0.9710144927536232,0.2537878787878788
deepforest,0.9757281553398058,0.2537878787878788
deepforest,0.975609756097561,0.25252525252525254
deepforest,0.9754901960784313,0.25126262626262624
deepforest,0.9753694581280788,0.25
deepforest,0.9752475247524752,0.24873737373737373
deepforest,0.9751243781094527,0.2474747474747475
deepforest,0.975,0.24621212121212122
deepforest,0.9748743718592965,0.24494949494949494
deepforest,0.9747474747474747,0.24368686868686867
deepforest,0.9746192893401016,0.24242424242424243
deepforest,0.9744897959183674,0.24116161616161616
deepforest,0.9743589743589743,0.2398989898989899
deepforest,0.9742268041237113,0.23863636363636365
deepforest,0.9740932642487047,0.23737373737373738
deepforest,0.9739583333333334,0.2361111111111111
deepforest,0.9738219895287958,0.23484848484848486
deepforest,0.9736842105263158,0.2335858585858586
deepforest,0.9735449735449735,0.23232323232323232
deepforest,0.973404255319149,0.23106060606060605
deepforest,0.9786096256684492,0.23106060606060605
deepforest,0.978494623655914,0.2297979797979798
deepforest,0.9783783783783784,0.22853535353535354
deepforest,0.9782608695652174,0.22727272727272727
deepforest,0.9781420765027322,0.22601010101010102
deepforest,0.978021978021978,0.22474747474747475
deepforest,0.9779005524861878,0.22348484848484848
deepforest,0.9777777777777777,0.2222222222222222
deepforest,0.9776536312849162,0.22095959595959597
deepforest,0.9775280898876404,0.2196969696969697
deepforest,0.9774011299435028,0.21843434343434343
deepforest,0.9772727272727273,0.21717171717171718
deepforest,0.9771428571428571,0.2159090909090909
deepforest,0.9770114942528736,0.21464646464646464
deepforest,0.976878612716763,0.21338383838383837
deepforest,0.9767441860465116,0.21212121212121213
deepforest,0.9766081871345029,0.21085858585858586
deepforest,0.9764705882352941,0.20959595959595959
deepforest,0.9763313609467456,0.20833333333333334
deepforest,0.9761904761904762,0.20707070707070707
deepforest,0.9820359281437125,0.20707070707070707
deepforest,0.9819277108433735,0.2058080808080808
deepforest,0.9818181818181818,0.20454545454545456
deepforest,0.9817073170731707,0.2032828282828283
deepforest,0.9877300613496932,0.2032828282828283
deepforest,0.9938271604938271,0.2032828282828283
deepforest,0.9937888198757764,0.20202020202020202
deepforest,0.99375,0.20075757575757575
deepforest,0.9937106918238994,0.1994949494949495
deepforest,0.9936708860759493,0.19823232323232323
deepforest,0.9936305732484076,0.19696969696969696
deepforest,0.9935897435897436,0.19570707070707072
deepforest,0.9935483870967742,0.19444444444444445
deepforest,0.9935064935064936,0.19318181818181818
deepforest,0.9934640522875817,0.1919191919191919
deepforest,0.993421052631579,0.19065656565656566
deepforest,0.9933774834437086,0.1893939393939394
deepforest,0.9933333333333333,0.18813131313131312
deepforest,0.9932885906040269,0.18686868686868688
deepforest,0.9932432432432432,0.1856060606060606
deepforest,0.9931972789115646,0.18434343434343434
deepforest,0.9931506849315068,0.1830808080808081
deepforest,0.993103448275862,0.18181818181818182
deepforest,0.9930555555555556,0.18055555555555555
deepforest,0.993006993006993,0.17929292929292928
deepforest,0.9929577464788732,0.17803030303030304
deepforest,0.9929078014184397,0.17676767676767677
deepforest,0.9928571428571429,0.1755050505050505
deepforest,0.9928057553956835,0.17424242424242425
deepforest,0.9927536231884058,0.17297979797979798
deepforest,0.9927007299270073,0.1717171717171717
deepforest,0.9926470588235294,0.17045454545454544
deepforest,0.9925925925925926,0.1691919191919192
deepforest,0.9925373134328358,0.16792929292929293
deepforest,0.9924812030075187,0.16666666666666666
deepforest,0.9924242424242424,0.16540404040404041
deepforest,0.9923664122137404,0.16414141414141414
deepforest,0.9923076923076923,0.16287878787878787
deepforest,0.9922480620155039,0.16161616161616163
deepforest,0.9921875,0.16035353535353536
deepforest,0.9921259842519685,0.1590909090909091
deepforest,0.9920634920634921,0.15782828282828282
deepforest,0.992,0.15656565656565657
deepforest,0.9919354838709677,0.1553030303030303
deepforest,0.991869918699187,0.15404040404040403
deepforest,0.9918032786885246,0.1527777777777778
deepforest,0.9917355371900827,0.15151515151515152
deepforest,0.9916666666666667,0.15025252525252525
deepforest,0.9915966386554622,0.14898989898989898
deepforest,0.9915254237288136,0.14772727272727273
deepforest,0.9914529914529915,0.14646464646464646
deepforest,0.9913793103448276,0.1452020202020202
deepforest,0.991304347826087,0.14393939393939395
deepforest,0.9912280701754386,0.14267676767676768
deepforest,0.9911504424778761,0.1414141414141414
deepforest,0.9910714285714286,0.14015151515151514
deepforest,0.990990990990991,0.1388888888888889
deepforest,0.990909090909091,0.13762626262626262
deepforest,1.0,0.13762626262626262
deepforest,1.0,0.13636363636363635
deepforest,1.0,0.1351010101010101
deepforest,1.0,0.13383838383838384
deepforest,1.0,0.13257575757575757
deepforest,1.0,0.13131313131313133
deepforest,1.0,0.13005050505050506
deepforest,1.0,0.12878787878787878
deepforest,1.0,0.1275252525252525
deepforest,1.0,0.12626262626262627
deepforest,1.0,0.125
deepforest,1.0,0.12373737373737374
deepforest,1.0,0.12247474747474747
deepforest,1.0,0.12121212121212122
deepforest,1.0,0.11994949494949494
deepforest,1.0,0.11868686868686869
deepforest,1.0,0.11742424242424243
deepforest,1.0,0.11616161616161616
deepforest,1.0,0.1148989898989899
deepforest,1.0,0.11363636363636363
deepforest,1.0,0.11237373737373738
deepforest,1.0,0.1111111111111111
deepforest,1.0,0.10984848484848485
deepforest,1.0,0.10858585858585859
deepforest,1.0,0.10732323232323232
deepforest,1.0,0.10606060606060606
deepforest,1.0,0.10479797979797979
deepforest,1.0,0.10353535353535354
deepforest,1.0,0.10227272727272728
deepforest,1.0,0.10101010101010101
deepforest,1.0,0.09974747474747475
deepforest,1.0,0.09848484848484848
deepforest,1.0,0.09722222222222222
deepforest,1.0,0.09595959595959595
deepforest,1.0,0.0946969696969697
deepforest,1.0,0.09343434343434344
deepforest,1.0,0.09217171717171717
deepforest,1.0,0.09090909090909091
deepforest,1.0,0.08964646464646464
deepforest,1.0,0.08838383838383838
deepforest,1.0,0.08712121212121213
deepforest,1.0,0.08585858585858586
deepforest,1.0,0.0845959595959596
deepforest,1.0,0.08333333333333333
deepforest,1.0,0.08207070707070707
deepforest,1.0,0.08080808080808081
deepforest,1.0,0.07954545454545454
deepforest,1.0,0.07828282828282829
deepforest,1.0,0.07702020202020202
deepforest,1.0,0.07575757575757576
deepforest,1.0,0.07449494949494949
deepforest,1.0,0.07323232323232323
deepforest,1.0,0.07196969696969698
deepforest,1.0,0.0707070707070707
deepforest,1.0,0.06944444444444445
deepforest,1.0,0.06818181818181818
deepforest,1.0,0.06691919191919192
deepforest,1.0,0.06565656565656566
deepforest,1.0,0.06439393939393939
deepforest,1.0,0.06313131313131314
deepforest,1.0,0.06186868686868687
deepforest,1.0,0.06060606060606061
deepforest,1.0,0.059343434343434344
deepforest,1.0,0.05808080808080808
deepforest,1.0,0.056818181818181816
deepforest,1.0,0.05555555555555555
deepforest,1.0,0.054292929292929296
deepforest,1.0,0.05303030303030303
deepforest,1.0,0.05176767676767677
deepforest,1.0,0.050505050505050504
deepforest,1.0,0.04924242424242424
deepforest,1.0,0.047979797979797977
deepforest,1.0,0.04671717171717172
deepforest,1.0,0.045454545454545456
deepforest,1.0,0.04419191919191919
deepforest,1.0,0.04292929292929293
deepforest,1.0,0.041666666666666664
deepforest,1.0,0.04040404040404041
deepforest,1.0,0.039141414141414144
deepforest,1.0,0.03787878787878788
deepforest,1.0,0.036616161616161616
deepforest,1.0,0.03535353535353535
deepforest,1.0,0.03409090909090909
deepforest,1.0,0.03282828282828283
deepforest,1.0,0.03156565656565657
deepforest,1.0,0.030303030303030304
deepforest,1.0,0.02904040404040404
deepforest,1.0,0.027777777777777776
deepforest,1.0,0.026515151515151516
deepforest,1.0,0.025252525252525252
deepforest,1.0,0.023989898989898988
deepforest,1.0,0.022727272727272728
deepforest,1.0,0.021464646464646464
deepforest,1.0,0.020202020202020204
deepforest,1.0,0.01893939393939394
deepforest,1.0,0.017676767676767676
deepforest,1.0,0.016414141414141416
deepforest,1.0,0.015151515151515152
deepforest,1.0,0.013888888888888888
deepforest,1.0,0.012626262626262626
deepforest,1.0,0.011363636363636364
deepforest,1.0,0.010101010101010102
deepforest,1.0,0.008838383838383838
deepforest,1.0,0.007575757575757576
deepforest,1.0,0.006313131313131313
deepforest,1.0,0.005050505050505051
deepforest,1.0,0.003787878787878788
deepforest,1.0,0.0025252525252525255
deepforest,1.0,0.0012626262626262627
deepforest,1.0,0.0
ovsnm,0.3944223107569721,1.0
ovsnm,0.39461883408071746,1.0
ovsnm,0.3948155533399801,1.0
ovsnm,0.3950124688279302,1.0
ovsnm,0.39520958083832336,1.0
ovsnm,0.39540688966550175,1.0
ovsnm,0.3956043956043956,1.0
ovsnm,0.39580209895052476,1.0
ovsnm,0.396,1.0
ovsnm,0.39619809904952474,1.0
ovsnm,0.3963963963963964,1.0
ovsnm,0.39659489233850775,1.0
ovsnm,0.3967935871743487,1.0
ovsnm,0.3969924812030075,1.0
ovsnm,0.3971915747241725,1.0
ovsnm,0.39739086803813345,1.0
ovsnm,0.39759036144578314,1.0
ovsnm,0.39779005524861877,1.0
ovsnm,0.39798994974874374,1.0
ovsnm,0.39819004524886875,1.0
ovsnm,0.3983903420523139,1.0
ovsnm,0.3985908404630096,1.0
ovsnm,0.3987915407854985,1.0
ovsnm,0.39899244332493705,1.0
ovsnm,0.39919354838709675,1.0
ovsnm,0.39939485627836613,1.0
ovsnm,0.39959636730575177,1.0
ovsnm,0.39979808177688037,1.0
ovsnm,0.4,1.0
ovsnm,0.40020212228398183,1.0
ovsnm,0.40040444893832156,1.0
ovsnm,0.4006069802731411,1.0
ovsnm,0.4008097165991903,1.0
ovsnm,0.4010126582278481,1.0
ovsnm,0.4012158054711246,1.0
ovsnm,0.40141915864166244,1.0
ovsnm,0.40162271805273836,1.0
ovsnm,0.4018264840182648,1.0
ovsnm,0.4020304568527919,1.0
ovsnm,0.4022346368715084,1.0
ovsnm,0.4024390243902439,1.0
ovsnm,0.40264361972547025,1.0
ovsnm,0.40284842319430314,1.0
ovsnm,0.4030534351145038,1.0
ovsnm,0.40325865580448067,1.0
ovsnm,0.4034640855832909,1.0
ovsnm,0.4036697247706422,1.0
ovsnm,0.4033656297807241,0.9987373737373737
ovsnm,0.4035714285714286,0.9987373737373737
ovsnm,0.40377743746809597,0.9987373737373737
ovsnm,0.40398365679264553,0.9987373737373737
ovsnm,0.40419008686765456,0.9987373737373737
ovsnm,0.4043967280163599,0.9987373737373737
ovsnm,0.4046035805626598,0.9987373737373737
ovsnm,0.4048106448311157,0.9987373737373737
ovsnm,0.4050179211469534,0.9987373737373737
ovsnm,0.4052254098360656,0.9987373737373737
ovsnm,0.4054331112250128,0.9987373737373737
ovsnm,0.40564102564102567,0.9987373737373737
ovsnm,0.40584915341200617,0.9987373737373737
ovsnm,0.40605749486652976,0.9987373737373737
ovsnm,0.40626605033384694,0.9987373737373737
ovsnm,0.4064748201438849,0.9987373737373737
ovsnm,0.40668380462724935,0.9987373737373737
ovsnm,0.40689300411522633,0.9987373737373737
ovsnm,0.40710241893978383,0.9987373737373737
ovsnm,0.40731204943357363,0.9987373737373737
ovsnm,0.40752189592993304,0.9987373737373737
ovsnm,0.4077319587628866,0.9987373737373737
ovsnm,0.40794223826714804,0.9987373737373737
ovsnm,0.40815273477812175,0.9987373737373737
ovsnm,0.408363448631905,0.9987373737373737
ovsnm,0.40857438016528924,0.9987373737373737
ovsnm,0.40878552971576226,0.9987373737373737
ovsnm,0.4089968976215098,0.9987373737373737
ovsnm,0.4092084842214175,0.9987373737373737
ovsnm,0.40942028985507245,0.9987373737373737
ovsnm,0.4096323148627654,0.9987373737373737
ovsnm,0.4098445595854922,0.9987373737373737
ovsnm,0.41005702436495595,0.9987373737373737
ovsnm,0.41026970954356845,0.9987373737373737
ovsnm,0.4104826154644525,0.9987373737373737
ovsnm,0.4106957424714434,0.9987373737373737
ovsnm,0.4109090909090909,0.9987373737373737
ovsnm,0.4111226611226611,0.9987373737373737
ovsnm,0.41133645345813835,0.9987373737373737
ovsnm,0.41155046826222685,0.9987373737373737
ovsnm,0.4117647058823529,0.9987373737373737
ovsnm,0.4119791666666667,0.9987373737373737
ovsnm,0.41219385096404376,0.9987373737373737
ovsnm,0.4124087591240876,0.9987373737373737
ovsnm,0.4126238914971309,0.9987373737373737
ovsnm,0.41283924843423797,0.9987373737373737
ovsnm,0.41305483028720624,0.9987373737373737
ovsnm,0.41327063740856845,0.9987373737373737
ovsnm,0.41348667015159435,0.9987373737373737
ovsnm,0.41370292887029286,0.9987373737373737
ovsnm,0.4139194139194139,0.9987373737373737
ovsnm,0.41413612565445024,0.9987373737373737
ovsnm,0.4143530644316396,0.9987373737373737
ovsnm,0.41457023060796644,0.9987373737373737
ovsnm,0.41478762454116413,0.9987373737373737
ovsnm,0.41500524658971666,0.9987373737373737
ovsnm,0.4152230971128609,0.9987373737373737
ovsnm,0.41544117647058826,0.9987373737373737
ovsnm,0.41565948502364686,0.9987373737373737
ovsnm,0.41587802313354366,0.9987373737373737
ovsnm,0.41609679116254605,0.9987373737373737
ovsnm,0.4163157894736842,0.9987373737373737
ovsnm,0.416535018430753,0.9987373737373737
ovsnm,0.41675447839831403,0.9987373737373737
ovsnm,0.41697416974169743,0.9987373737373737
ovsnm,0.4171940928270042,0.9987373737373737
ovsnm,0.41741424802110816,0.9987373737373737
ovsnm,0.4176346356916579,0.9987373737373737
ovsnm,0.4178552562070787,0.9987373737373737
ovsnm,0.41807610993657507,0.9987373737373737
ovsnm,0.4182971972501322,0.9987373737373737
ovsnm,0.4185185185185185,0.9987373737373737
ovsnm,0.41874007411328745,0.9987373737373737
ovsnm,0.4189618644067797,0.9987373737373737
ovsnm,0.41918388977212506,0.9987373737373737
ovsnm,0.419406150583245,0.9987373737373737
ovsnm,0.41909814323607425,0.9974747474747475
ovsnm,0.41932059447983017,0.9974747474747475
ovsnm,0.4195432819968136,0.9974747474747475
ovsnm,0.4197662061636557,0.9974747474747475
ovsnm,0.4199893673577884,0.9974747474747475
ovsnm,0.42021276595744683,0.9974747474747475
ovsnm,0.4204364023416711,0.9974747474747475
ovsnm,0.4206602768903088,0.9974747474747475
ovsnm,0.42088438998401706,0.9974747474747475
ovsnm,0.4211087420042644,0.9974747474747475
ovsnm,0.42133333333333334,0.9974747474747475
ovsnm,0.4215581643543223,0.9974747474747475
ovsnm,0.4217832354511479,0.9974747474747475
ovsnm,0.422008547008547,0.9974747474747475
ovsnm,0.4222340994120791,0.9974747474747475
ovsnm,0.42245989304812837,0.9974747474747475
ovsnm,0.42268592830390583,0.9974747474747475
ovsnm,0.4229122055674518,0.9974747474747475
ovsnm,0.4231387252276379,0.9974747474747475
ovsnm,0.42336548767416937,0.9974747474747475
ovsnm,0.42359249329758714,0.9974747474747475
ovsnm,0.4238197424892704,0.9974747474747475
ovsnm,0.42404723564143854,0.9974747474747475
ovsnm,0.4242749731471536,0.9974747474747475
ovsnm,0.4245029554003224,0.9974747474747475
ovsnm,0.42473118279569894,0.9974747474747475
ovsnm,0.4249596557288865,0.9974747474747475
ovsnm,0.4251883745963401,0.9974747474747475
ovsnm,0.4254173397953689,0.9974747474747475
ovsnm,0.42564655172413796,0.9974747474747475
ovsnm,0.42587601078167114,0.9974747474747475
ovsnm,0.4261057173678533,0.9974747474747475
ovsnm,0.4263356718834323,0.9974747474747475
ovsnm,0.4265658747300216,0.9974747474747475
ovsnm,0.42679632631010267,0.9974747474747475
ovsnm,0.42702702702702705,0.9974747474747475
ovsnm,0.4272579772850189,0.9974747474747475
ovsnm,0.4274891774891775,0.9974747474747475
ovsnm,0.42772062804547917,0.9974747474747475
ovsnm,0.4279523293607801,0.9974747474747475
ovsnm,0.4281842818428184,0.9974747474747475
ovsnm,0.4284164859002169,0.9974747474747475
ovsnm,0.4286489419424851,0.9974747474747475
ovsnm,0.42888165038002174,0.9974747474747475
ovsnm,0.42911461162411735,0.9974747474747475
ovsnm,0.42934782608695654,0.9974747474747475
